placeId,nearbyAccidentRadius_m,nearbyAccidentPeriod,nearbyAccidentTotal,nearbyAccidentTypes,nearbyAnnualAvg,cnt_RP_ANIMAL_01,cnt_RP_COLD_01,cnt_RP_CO_01,cnt_RP_DROWN_01,cnt_RP_FALL_CLIFF,cnt_RP_FIRE_01,cnt_RP_HEAT_02,cnt_RP_MACHINE_01,cnt_RP_SLIP_TERRAIN,cnt_RP_TRAFFIC_01,nearbyRiskScore
P933,1000,2020-2021,12,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:3, RP_MACHINE_01:2",6.0,0,0,0,0,0,0,0,2,3,7,0.0732
P934,1000,2020-2021,2,"RP_MACHINE_01:1, RP_TRAFFIC_01:1",1.0,0,0,0,0,0,0,0,1,0,1,0.0122
P935,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P936,1000,2020-2021,6,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:1",3.0,0,0,0,0,0,0,0,0,1,5,0.0366
P937,1000,2020-2021,2,"RP_TRAFFIC_01:1, RP_MACHINE_01:1",1.0,0,0,0,0,0,0,0,1,0,1,0.0122
P938,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P939,1000,2020-2021,8,"RP_TRAFFIC_01:6, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1",4.0,0,0,0,0,0,0,0,1,1,6,0.0488
P940,1000,2020-2021,32,"RP_TRAFFIC_01:26, RP_SLIP_TERRAIN:5, RP_ANIMAL_01:1",16.0,1,0,0,0,0,0,0,0,5,26,0.1951
P941,1000,2020-2021,7,"RP_TRAFFIC_01:6, RP_FALL_CLIFF:1",3.5,0,0,0,0,1,0,0,0,0,6,0.0427
P942,1000,2020-2021,25,"RP_TRAFFIC_01:9, RP_MACHINE_01:9, RP_SLIP_TERRAIN:4, RP_FALL_CLIFF:2, RP_FIRE_01:1",12.5,0,0,0,0,2,1,0,9,4,9,0.1524
P943,1000,2020-2021,58,"RP_SLIP_TERRAIN:30, RP_MACHINE_01:19, RP_DROWN_01:5, RP_TRAFFIC_01:3, RP_ANIMAL_01:1",29.0,1,0,0,5,0,0,0,19,30,3,0.3537
P944,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_FALL_CLIFF:1, RP_MACHINE_01:1",2.5,0,0,0,0,1,0,0,1,3,0,0.0305
P945,1000,2020-2021,7,"RP_TRAFFIC_01:5, RP_MACHINE_01:2",3.5,0,0,0,0,0,0,0,2,0,5,0.0427
P946,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P947,1000,2020-2021,2,"RP_SLIP_TERRAIN:1, RP_ANIMAL_01:1",1.0,1,0,0,0,0,0,0,0,1,0,0.0122
P948,1000,2020-2021,13,"RP_TRAFFIC_01:8, RP_MACHINE_01:3, RP_SLIP_TERRAIN:1, RP_ANIMAL_01:1",6.5,1,0,0,0,0,0,0,3,1,8,0.0793
P949,1000,2020-2021,58,"RP_SLIP_TERRAIN:30, RP_MACHINE_01:19, RP_DROWN_01:5, RP_TRAFFIC_01:3, RP_ANIMAL_01:1",29.0,1,0,0,5,0,0,0,19,30,3,0.3537
P950,1000,2020-2021,29,"RP_SLIP_TERRAIN:14, RP_MACHINE_01:6, RP_TRAFFIC_01:5, RP_FALL_CLIFF:4",14.5,0,0,0,0,4,0,0,6,14,5,0.1768
P951,1000,2020-2021,45,"RP_TRAFFIC_01:18, RP_SLIP_TERRAIN:13, RP_MACHINE_01:10, RP_FALL_CLIFF:3, RP_CO_01:1",22.5,0,0,1,0,3,0,0,10,13,18,0.2744
P952,1000,2020-2021,52,"RP_TRAFFIC_01:19, RP_MACHINE_01:15, RP_SLIP_TERRAIN:13, RP_ANIMAL_01:2, RP_CO_01:1, RP_DROWN_01:1, RP_FALL_CLIFF:1",26.0,2,0,1,1,1,0,0,15,13,19,0.3171
P953,1000,2020-2021,143,"RP_SLIP_TERRAIN:57, RP_MACHINE_01:42, RP_TRAFFIC_01:31, RP_FALL_CLIFF:5, RP_CO_01:4, RP_FIRE_01:2, RP_ANIMAL_01:1, RP_DROWN_01:1",71.5,1,0,4,1,5,2,0,42,57,31,0.872
P954,1000,2020-2021,13,"RP_SLIP_TERRAIN:6, RP_TRAFFIC_01:3, RP_FALL_CLIFF:2, RP_ANIMAL_01:1, RP_MACHINE_01:1",6.5,1,0,0,0,2,0,0,1,6,3,0.0793
P955,1000,2020-2021,6,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2, RP_MACHINE_01:1, RP_FALL_CLIFF:1",3.0,0,0,0,0,1,0,0,1,2,2,0.0366
P956,1000,2020-2021,18,"RP_SLIP_TERRAIN:8, RP_MACHINE_01:5, RP_TRAFFIC_01:2, RP_DROWN_01:1, RP_FALL_CLIFF:1, RP_CO_01:1",9.0,0,0,1,1,1,0,0,5,8,2,0.1098
P957,1000,2020-2021,9,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:3, RP_MACHINE_01:2",4.5,0,0,0,0,0,0,0,2,3,4,0.0549
P958,1000,2020-2021,45,"RP_MACHINE_01:16, RP_TRAFFIC_01:14, RP_SLIP_TERRAIN:10, RP_ANIMAL_01:3, RP_FIRE_01:1, RP_DROWN_01:1",22.5,3,0,0,1,0,1,0,16,10,14,0.2744
P959,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,1,3,0.0305
P960,1000,2020-2021,44,"RP_TRAFFIC_01:35, RP_SLIP_TERRAIN:5, RP_ANIMAL_01:3, RP_MACHINE_01:1",22.0,3,0,0,0,0,0,0,1,5,35,0.2683
P961,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P962,1000,2020-2021,35,"RP_MACHINE_01:13, RP_TRAFFIC_01:12, RP_SLIP_TERRAIN:8, RP_DROWN_01:2",17.5,0,0,0,2,0,0,0,13,8,12,0.2134
P963,1000,2020-2021,25,"RP_TRAFFIC_01:10, RP_SLIP_TERRAIN:7, RP_MACHINE_01:3, RP_ANIMAL_01:2, RP_FALL_CLIFF:1, RP_CO_01:1, RP_DROWN_01:1",12.5,2,0,1,1,1,0,0,3,7,10,0.1524
P964,1000,2020-2021,5,"RP_TRAFFIC_01:2, RP_MACHINE_01:2, RP_SLIP_TERRAIN:1",2.5,0,0,0,0,0,0,0,2,1,2,0.0305
P965,1000,2020-2021,7,"RP_MACHINE_01:4, RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:1",3.5,0,0,0,0,0,0,0,4,2,1,0.0427
P966,1000,2020-2021,49,"RP_SLIP_TERRAIN:19, RP_MACHINE_01:13, RP_ANIMAL_01:7, RP_TRAFFIC_01:6, RP_FALL_CLIFF:3, RP_CO_01:1",24.5,7,0,1,0,3,0,0,13,19,6,0.2988
P967,1000,2020-2021,56,"RP_SLIP_TERRAIN:24, RP_MACHINE_01:19, RP_TRAFFIC_01:5, RP_ANIMAL_01:4, RP_DROWN_01:3, RP_FALL_CLIFF:1",28.0,4,0,0,3,1,0,0,19,24,5,0.3415
P968,1000,2020-2021,77,"RP_SLIP_TERRAIN:28, RP_MACHINE_01:22, RP_TRAFFIC_01:15, RP_ANIMAL_01:4, RP_FALL_CLIFF:4, RP_DROWN_01:3, RP_FIRE_01:1",38.5,4,0,0,3,4,1,0,22,28,15,0.4695
P969,1000,2020-2021,37,"RP_TRAFFIC_01:19, RP_SLIP_TERRAIN:12, RP_MACHINE_01:5, RP_FALL_CLIFF:1",18.5,0,0,0,0,1,0,0,5,12,19,0.2256
P970,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P971,1000,2020-2021,28,"RP_SLIP_TERRAIN:16, RP_TRAFFIC_01:5, RP_MACHINE_01:3, RP_FALL_CLIFF:3, RP_DROWN_01:1",14.0,0,0,0,1,3,0,0,3,16,5,0.1707
P972,1000,2020-2021,38,"RP_TRAFFIC_01:13, RP_MACHINE_01:12, RP_SLIP_TERRAIN:8, RP_DROWN_01:4, RP_ANIMAL_01:1",19.0,1,0,0,4,0,0,0,12,8,13,0.2317
P973,1000,2020-2021,18,"RP_SLIP_TERRAIN:5, RP_TRAFFIC_01:5, RP_MACHINE_01:3, RP_ANIMAL_01:2, RP_FALL_CLIFF:1, RP_CO_01:1, RP_DROWN_01:1",9.0,2,0,1,1,1,0,0,3,5,5,0.1098
P974,1000,2020-2021,9,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:3, RP_MACHINE_01:1",4.5,0,0,0,0,0,0,0,1,3,5,0.0549
P975,1000,2020-2021,17,"RP_SLIP_TERRAIN:9, RP_MACHINE_01:4, RP_TRAFFIC_01:2, RP_DROWN_01:1, RP_FALL_CLIFF:1",8.5,0,0,0,1,1,0,0,4,9,2,0.1037
P976,1000,2020-2021,19,"RP_SLIP_TERRAIN:8, RP_MACHINE_01:6, RP_TRAFFIC_01:2, RP_DROWN_01:1, RP_FALL_CLIFF:1, RP_CO_01:1",9.5,0,0,1,1,1,0,0,6,8,2,0.1159
P977,1000,2020-2021,3,RP_TRAFFIC_01:3,1.5,0,0,0,0,0,0,0,0,0,3,0.0183
P978,1000,2020-2021,6,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2",3.0,0,0,0,0,0,0,0,0,2,4,0.0366
P979,1000,2020-2021,3,RP_SLIP_TERRAIN:3,1.5,0,0,0,0,0,0,0,0,3,0,0.0183
P981,1000,2020-2021,6,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2",3.0,0,0,0,0,0,0,0,0,2,4,0.0366
P982,1000,2020-2021,3,"RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",1.5,0,0,0,0,0,0,0,1,1,1,0.0183
P983,1000,2020-2021,37,"RP_TRAFFIC_01:30, RP_SLIP_TERRAIN:7",18.5,0,0,0,0,0,0,0,0,7,30,0.2256
P984,1000,2020-2021,3,RP_TRAFFIC_01:3,1.5,0,0,0,0,0,0,0,0,0,3,0.0183
P986,1000,2020-2021,11,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:4",5.5,0,0,0,0,0,0,0,0,4,7,0.0671
P987,1000,2020-2021,10,RP_TRAFFIC_01:10,5.0,0,0,0,0,0,0,0,0,0,10,0.061
P988,1000,2020-2021,6,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2",3.0,0,0,0,0,0,0,0,0,2,4,0.0366
P989,1000,2020-2021,5,"RP_TRAFFIC_01:4, RP_ANIMAL_01:1",2.5,1,0,0,0,0,0,0,0,0,4,0.0305
P990,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P991,1000,2020-2021,22,"RP_TRAFFIC_01:19, RP_MACHINE_01:3",11.0,0,0,0,0,0,0,0,3,0,19,0.1341
P992,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P993,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:2",2.5,0,0,0,0,0,0,0,0,2,3,0.0305
P994,1000,2020-2021,61,"RP_SLIP_TERRAIN:22, RP_TRAFFIC_01:18, RP_MACHINE_01:17, RP_FALL_CLIFF:3, RP_ANIMAL_01:1",30.5,1,0,0,0,3,0,0,17,22,18,0.372
P995,1000,2020-2021,5,"RP_TRAFFIC_01:4, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,0,4,0.0305
P996,1000,2020-2021,39,"RP_TRAFFIC_01:13, RP_SLIP_TERRAIN:12, RP_MACHINE_01:10, RP_FALL_CLIFF:2, RP_ANIMAL_01:1, RP_CO_01:1",19.5,1,0,1,0,2,0,0,10,12,13,0.2378
P997,1000,2020-2021,31,"RP_TRAFFIC_01:16, RP_SLIP_TERRAIN:9, RP_MACHINE_01:5, RP_FALL_CLIFF:1",15.5,0,0,0,0,1,0,0,5,9,16,0.189
P998,1000,2020-2021,29,"RP_MACHINE_01:11, RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:7, RP_DROWN_01:2",14.5,0,0,0,2,0,0,0,11,7,9,0.1768
P999,1000,2020-2021,30,"RP_TRAFFIC_01:15, RP_SLIP_TERRAIN:6, RP_MACHINE_01:5, RP_DROWN_01:2, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",15.0,1,0,0,2,1,0,0,5,6,15,0.1829
P1000,1000,2020-2021,2,"RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",1.0,0,0,0,0,0,0,0,1,1,0,0.0122
P1001,1000,2020-2021,54,"RP_SLIP_TERRAIN:33, RP_MACHINE_01:17, RP_TRAFFIC_01:4",27.0,0,0,0,0,0,0,0,17,33,4,0.3293
P1002,1000,2020-2021,69,"RP_SLIP_TERRAIN:39, RP_MACHINE_01:24, RP_TRAFFIC_01:5, RP_ANIMAL_01:1",34.5,1,0,0,0,0,0,0,24,39,5,0.4207
P1003,1000,2020-2021,13,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:3, RP_MACHINE_01:2",6.5,0,0,0,0,0,0,0,2,3,8,0.0793
P1004,1000,2020-2021,8,RP_TRAFFIC_01:8,4.0,0,0,0,0,0,0,0,0,0,8,0.0488
P1005,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_MACHINE_01:1",1.5,0,0,0,0,0,0,0,1,0,2,0.0183
P1006,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P1007,1000,2020-2021,5,RP_TRAFFIC_01:5,2.5,0,0,0,0,0,0,0,0,0,5,0.0305
P1008,1000,2020-2021,8,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2, RP_MACHINE_01:2",4.0,0,0,0,0,0,0,0,2,2,4,0.0488
P1009,1000,2020-2021,5,"RP_SLIP_TERRAIN:4, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,4,0,0.0305
P1010,1000,2020-2021,4,"RP_SLIP_TERRAIN:3, RP_MACHINE_01:1",2.0,0,0,0,0,0,0,0,1,3,0,0.0244
P1011,1000,2020-2021,6,"RP_TRAFFIC_01:5, RP_MACHINE_01:1",3.0,0,0,0,0,0,0,0,1,0,5,0.0366
P1012,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P1013,1000,2020-2021,6,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:2",3.0,0,0,0,0,0,0,0,0,2,4,0.0366
P1014,1000,2020-2021,6,RP_TRAFFIC_01:6,3.0,0,0,0,0,0,0,0,0,0,6,0.0366
P1016,1000,2020-2021,4,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1",2.0,0,0,0,0,0,0,0,0,1,3,0.0244
P1017,1000,2020-2021,61,"RP_SLIP_TERRAIN:22, RP_TRAFFIC_01:18, RP_MACHINE_01:17, RP_FALL_CLIFF:3, RP_ANIMAL_01:1",30.5,1,0,0,0,3,0,0,17,22,18,0.372
P1018,1000,2020-2021,6,"RP_MACHINE_01:2, RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:2",3.0,0,0,0,0,0,0,0,2,2,2,0.0366
P1019,1000,2020-2021,14,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:3",7.0,0,0,0,0,0,0,0,0,3,11,0.0854
P1020,1000,2020-2021,67,"RP_SLIP_TERRAIN:39, RP_MACHINE_01:24, RP_TRAFFIC_01:3, RP_ANIMAL_01:1",33.5,1,0,0,0,0,0,0,24,39,3,0.4085
P1021,1000,2020-2021,50,"RP_SLIP_TERRAIN:21, RP_TRAFFIC_01:18, RP_MACHINE_01:4, RP_ANIMAL_01:4, RP_FIRE_01:1, RP_FALL_CLIFF:1, RP_HEAT_02:1",25.0,4,0,0,0,1,1,1,4,21,18,0.3049
P1022,1000,2020-2021,4,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1",2.0,0,0,0,0,0,0,0,0,1,3,0.0244
P1023,1000,2020-2021,61,"RP_SLIP_TERRAIN:22, RP_TRAFFIC_01:18, RP_MACHINE_01:17, RP_FALL_CLIFF:3, RP_ANIMAL_01:1",30.5,1,0,0,0,3,0,0,17,22,18,0.372
P1024,1000,2020-2021,9,"RP_TRAFFIC_01:6, RP_SLIP_TERRAIN:3",4.5,0,0,0,0,0,0,0,0,3,6,0.0549
P1025,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:2",2.5,0,0,0,0,0,0,0,0,2,3,0.0305
P1026,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_MACHINE_01:1, RP_ANIMAL_01:1",2.0,1,0,0,0,0,0,0,1,0,2,0.0244
P1027,1000,2020-2021,10,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:1",5.0,0,0,0,0,0,0,0,0,1,9,0.061
P1028,1000,2020-2021,5,"RP_TRAFFIC_01:4, RP_FALL_CLIFF:1",2.5,0,0,0,0,1,0,0,0,0,4,0.0305
P1029,1000,2020-2021,5,"RP_SLIP_TERRAIN:2, RP_MACHINE_01:1, RP_ANIMAL_01:1, RP_TRAFFIC_01:1",2.5,1,0,0,0,0,0,0,1,2,1,0.0305
