accidentId,placeId,relationship,distance_m
AE_FIRE_PT_02166,P031,OCCURRED_AT,677
AE_FIRE_PT_02167,P162,OCCURRED_AT,28
AE_FIRE_PT_02168,P408,OCCURRED_AT,303
AE_FIRE_PT_02169,P894,OCCURRED_AT,381
AE_FIRE_PT_02170,P155,OCCURRED_AT,77
AE_FIRE_PT_02171,P275,OCCURRED_AT,716
AE_FIRE_PT_02172,P1009,OCCURRED_AT,613
AE_FIRE_PT_02174,P402,OCCURRED_AT,518
AE_FIRE_PT_02175,P409,OCCURRED_AT,58
AE_FIRE_PT_02176,P606,OCCURRED_AT,908
AE_FIRE_PT_02177,P169,OCCURRED_AT,287
AE_FIRE_PT_02179,P132,OCCURRED_AT,108
AE_FIRE_PT_02180,P266,OCCURRED_AT,584
AE_FIRE_PT_02181,P266,OCCURRED_AT,584
AE_FIRE_PT_02182,P969,OCCURRED_AT,573
AE_FIRE_PT_02183,P122,OCCURRED_AT,196
AE_FIRE_PT_02184,P001,OCCURRED_AT,781
AE_FIRE_PT_02185,P437,OCCURRED_AT,715
AE_FIRE_PT_02186,P524,OCCURRED_AT,534
AE_FIRE_PT_02187,P405,OCCURRED_AT,451
AE_FIRE_PT_02188,P361,OCCURRED_AT,323
AE_FIRE_PT_02189,P041,OCCURRED_AT,136
AE_FIRE_PT_02190,P035,OCCURRED_AT,71
AE_FIRE_PT_02191,P143,OCCURRED_AT,200
AE_FIRE_PT_02192,P865,OCCURRED_AT,852
AE_FIRE_PT_02193,P976,OCCURRED_AT,105
AE_FIRE_PT_02195,P179,OCCURRED_AT,501
AE_FIRE_PT_02196,P992,OCCURRED_AT,442
AE_FIRE_PT_02197,P219,OCCURRED_AT,306
AE_FIRE_PT_02198,P1002,OCCURRED_AT,90
AE_FIRE_PT_02199,P574,OCCURRED_AT,865
AE_FIRE_PT_02201,P227,OCCURRED_AT,400
AE_FIRE_PT_02202,P227,OCCURRED_AT,400
AE_FIRE_PT_02203,P103,OCCURRED_AT,17
AE_FIRE_PT_02204,P389,OCCURRED_AT,256
AE_FIRE_PT_02205,P389,OCCURRED_AT,256
AE_FIRE_PT_02206,P183,OCCURRED_AT,40
AE_FIRE_PT_02207,P032,OCCURRED_AT,402
AE_FIRE_PT_02208,P032,OCCURRED_AT,402
AE_FIRE_PT_02209,P654,OCCURRED_AT,533
AE_FIRE_PT_02210,P319,OCCURRED_AT,824
AE_FIRE_PT_02211,P729,OCCURRED_AT,188
AE_FIRE_PT_02212,P517,OCCURRED_AT,722
AE_FIRE_PT_02213,P1027,OCCURRED_AT,546
AE_FIRE_PT_02214,P1027,OCCURRED_AT,546
AE_FIRE_PT_02215,P829,OCCURRED_AT,435
AE_FIRE_PT_02216,P333,OCCURRED_AT,229
AE_FIRE_PT_02217,P150,OCCURRED_AT,245
AE_FIRE_PT_02218,P929,OCCURRED_AT,844
AE_FIRE_PT_02219,P499,OCCURRED_AT,485
AE_FIRE_PT_02220,P499,OCCURRED_AT,485
AE_FIRE_PT_02221,P803,OCCURRED_AT,998
AE_FIRE_PT_02222,P1014,OCCURRED_AT,730
AE_FIRE_PT_02223,P031,OCCURRED_AT,255
AE_FIRE_PT_02224,P677,OCCURRED_AT,896
AE_FIRE_PT_02225,P158,OCCURRED_AT,138
AE_FIRE_PT_02226,P989,OCCURRED_AT,793
AE_FIRE_PT_02228,P927,OCCURRED_AT,51
AE_FIRE_PT_02230,P729,OCCURRED_AT,168
AE_FIRE_PT_02231,P703,OCCURRED_AT,786
AE_FIRE_PT_02232,P1000,OCCURRED_AT,951
AE_FIRE_PT_02233,P734,OCCURRED_AT,404
AE_FIRE_PT_02234,P178,OCCURRED_AT,694
AE_FIRE_PT_02235,P350,OCCURRED_AT,738
AE_FIRE_PT_02236,P290,OCCURRED_AT,147
AE_FIRE_PT_02237,P510,OCCURRED_AT,683
AE_FIRE_PT_02238,P171,OCCURRED_AT,303
AE_FIRE_PT_02239,P259,OCCURRED_AT,336
AE_FIRE_PT_02240,P044,OCCURRED_AT,785
AE_FIRE_PT_02243,P043,OCCURRED_AT,703
AE_FIRE_PT_02244,P1021,OCCURRED_AT,616
AE_FIRE_PT_02245,P1021,OCCURRED_AT,616
AE_FIRE_PT_02246,P1021,OCCURRED_AT,616
AE_FIRE_PT_02247,P442,OCCURRED_AT,625
AE_FIRE_PT_02248,P070,OCCURRED_AT,89
AE_FIRE_PT_02249,P032,OCCURRED_AT,73
AE_FIRE_PT_02250,P687,OCCURRED_AT,178
AE_FIRE_PT_02251,P823,OCCURRED_AT,867
AE_FIRE_PT_02252,P823,OCCURRED_AT,867
AE_FIRE_PT_02253,P907,OCCURRED_AT,271
AE_FIRE_PT_02254,P311,OCCURRED_AT,306
AE_FIRE_PT_02255,P465,OCCURRED_AT,531
AE_FIRE_PT_02256,P569,OCCURRED_AT,299
AE_FIRE_PT_02257,P869,OCCURRED_AT,127
AE_FIRE_PT_02258,P701,OCCURRED_AT,178
AE_FIRE_PT_02259,P952,OCCURRED_AT,172
AE_FIRE_PT_02260,P677,OCCURRED_AT,526
AE_FIRE_PT_02261,P208,OCCURRED_AT,215
AE_FIRE_PT_02262,P208,OCCURRED_AT,215
AE_FIRE_PT_02263,P208,OCCURRED_AT,215
AE_FIRE_PT_02264,P208,OCCURRED_AT,215
AE_FIRE_PT_02265,P171,OCCURRED_AT,285
AE_FIRE_PT_02266,P040,OCCURRED_AT,244
AE_FIRE_PT_02267,P070,OCCURRED_AT,137
AE_FIRE_PT_02269,P972,OCCURRED_AT,364
AE_FIRE_PT_02270,P576,OCCURRED_AT,772
AE_FIRE_PT_02271,P120,OCCURRED_AT,290
AE_FIRE_PT_02272,P162,OCCURRED_AT,55
AE_FIRE_PT_02274,P361,OCCURRED_AT,23
AE_FIRE_PT_02275,P830,OCCURRED_AT,389
AE_FIRE_PT_02276,P155,OCCURRED_AT,338
AE_FIRE_PT_02278,P040,OCCURRED_AT,108
AE_FIRE_PT_02279,P171,OCCURRED_AT,595
AE_FIRE_PT_02280,P179,OCCURRED_AT,108
AE_FIRE_PT_02281,P464,OCCURRED_AT,487
AE_FIRE_PT_02282,P033,OCCURRED_AT,254
AE_FIRE_PT_02283,P936,OCCURRED_AT,830
AE_FIRE_PT_02284,P087,OCCURRED_AT,197
AE_FIRE_PT_02285,P031,OCCURRED_AT,705
AE_FIRE_PT_02286,P070,OCCURRED_AT,56
AE_FIRE_PT_02287,P515,OCCURRED_AT,42
AE_FIRE_PT_02288,P070,OCCURRED_AT,63
AE_FIRE_PT_02289,P032,OCCURRED_AT,469
AE_FIRE_PT_02290,P991,OCCURRED_AT,230
AE_FIRE_PT_02291,P658,OCCURRED_AT,12
AE_FIRE_PT_02292,P079,OCCURRED_AT,383
AE_FIRE_PT_02294,P633,OCCURRED_AT,233
AE_FIRE_PT_02295,P363,OCCURRED_AT,139
AE_FIRE_PT_02298,P070,OCCURRED_AT,287
AE_FIRE_PT_02299,P960,OCCURRED_AT,118
AE_FIRE_PT_02300,P960,OCCURRED_AT,118
AE_FIRE_PT_02301,P219,OCCURRED_AT,118
AE_FIRE_PT_02302,P116,OCCURRED_AT,323
AE_FIRE_PT_02303,P361,OCCURRED_AT,109
AE_FIRE_PT_02304,P1021,OCCURRED_AT,320
AE_FIRE_PT_02307,P053,OCCURRED_AT,262
AE_FIRE_PT_02308,P646,OCCURRED_AT,235
AE_FIRE_PT_02309,P498,OCCURRED_AT,940
AE_FIRE_PT_02310,P437,OCCURRED_AT,806
AE_FIRE_PT_02311,P256,OCCURRED_AT,94
AE_FIRE_PT_02312,P446,OCCURRED_AT,402
AE_FIRE_PT_02313,P395,OCCURRED_AT,593
AE_FIRE_PT_02314,P395,OCCURRED_AT,593
AE_FIRE_PT_02315,P987,OCCURRED_AT,717
AE_FIRE_PT_02316,P987,OCCURRED_AT,717
AE_FIRE_PT_02317,P409,OCCURRED_AT,264
AE_FIRE_PT_02318,P409,OCCURRED_AT,264
AE_FIRE_PT_02319,P948,OCCURRED_AT,22
AE_FIRE_PT_02320,P948,OCCURRED_AT,22
AE_FIRE_PT_02321,P196,OCCURRED_AT,105
AE_FIRE_PT_02322,P324,OCCURRED_AT,437
AE_FIRE_PT_02323,P785,OCCURRED_AT,216
AE_FIRE_PT_02324,P744,OCCURRED_AT,44
AE_FIRE_PT_02325,P070,OCCURRED_AT,144
AE_FIRE_PT_02326,P1029,OCCURRED_AT,415
AE_FIRE_PT_02327,P001,OCCURRED_AT,139
AE_FIRE_PT_02330,P925,OCCURRED_AT,954
AE_FIRE_PT_02331,P219,OCCURRED_AT,128
AE_FIRE_PT_02332,P448,OCCURRED_AT,428
AE_FIRE_PT_02333,P946,OCCURRED_AT,933
AE_FIRE_PT_02334,P270,OCCURRED_AT,66
AE_FIRE_PT_02335,P270,OCCURRED_AT,66
AE_FIRE_PT_02336,P219,OCCURRED_AT,300
AE_FIRE_PT_02337,P122,OCCURRED_AT,66
AE_FIRE_PT_02339,P127,OCCURRED_AT,420
AE_FIRE_PT_02340,P613,OCCURRED_AT,100
AE_FIRE_PT_02341,P539,OCCURRED_AT,63
AE_FIRE_PT_02343,P907,OCCURRED_AT,357
AE_FIRE_PT_02344,P907,OCCURRED_AT,357
AE_FIRE_PT_02345,P907,OCCURRED_AT,357
AE_FIRE_PT_02346,P437,OCCURRED_AT,415
AE_FIRE_PT_02347,P047,OCCURRED_AT,204
AE_FIRE_PT_02348,P681,OCCURRED_AT,125
AE_FIRE_PT_02349,P699,OCCURRED_AT,156
AE_FIRE_PT_02350,P165,OCCURRED_AT,20
AE_FIRE_PT_02351,P030,OCCURRED_AT,139
AE_FIRE_PT_02352,P002,OCCURRED_AT,43
AE_FIRE_PT_02353,P367,OCCURRED_AT,348
AE_FIRE_PT_02354,P644,OCCURRED_AT,399
AE_FIRE_PT_02355,P644,OCCURRED_AT,399
AE_FIRE_PT_02356,P402,OCCURRED_AT,618
AE_FIRE_PT_02357,P543,OCCURRED_AT,884
AE_FIRE_PT_02358,P310,OCCURRED_AT,218
AE_FIRE_PT_02359,P145,OCCURRED_AT,11
AE_FIRE_PT_02360,P979,OCCURRED_AT,33
AE_FIRE_PT_02361,P120,OCCURRED_AT,530
AE_FIRE_PT_02364,P409,OCCURRED_AT,648
AE_FIRE_PT_02365,P161,OCCURRED_AT,236
AE_FIRE_PT_02366,P930,OCCURRED_AT,249
AE_FIRE_PT_02368,P971,OCCURRED_AT,164
AE_FIRE_PT_02369,P986,OCCURRED_AT,103
AE_FIRE_PT_02370,P986,OCCURRED_AT,103
AE_FIRE_PT_02371,P674,OCCURRED_AT,435
AE_FIRE_PT_02372,P279,OCCURRED_AT,315
AE_FIRE_PT_02373,P361,OCCURRED_AT,110
AE_FIRE_PT_02375,P334,OCCURRED_AT,114
AE_FIRE_PT_02376,P002,OCCURRED_AT,172
AE_FIRE_PT_02377,P197,OCCURRED_AT,88
AE_FIRE_PT_02378,P122,OCCURRED_AT,57
AE_FIRE_PT_02380,P169,OCCURRED_AT,418
AE_FIRE_PT_02381,P537,OCCURRED_AT,433
AE_FIRE_PT_02382,P537,OCCURRED_AT,433
AE_FIRE_PT_02383,P270,OCCURRED_AT,451
AE_FIRE_PT_02385,P402,OCCURRED_AT,657
AE_FIRE_PT_02386,P734,OCCURRED_AT,344
AE_FIRE_PT_02387,P361,OCCURRED_AT,715
AE_FIRE_PT_02388,P562,OCCURRED_AT,566
AE_FIRE_PT_02389,P499,OCCURRED_AT,854
AE_FIRE_PT_02390,P499,OCCURRED_AT,854
AE_FIRE_PT_02391,P499,OCCURRED_AT,854
AE_FIRE_PT_02392,P499,OCCURRED_AT,854
AE_FIRE_PT_02393,P735,OCCURRED_AT,163
AE_FIRE_PT_02394,P987,OCCURRED_AT,692
AE_FIRE_PT_02395,P418,OCCURRED_AT,436
AE_FIRE_PT_02396,P291,OCCURRED_AT,752
AE_FIRE_PT_02397,P927,OCCURRED_AT,691
AE_FIRE_PT_02398,P144,OCCURRED_AT,187
AE_FIRE_PT_02399,P243,OCCURRED_AT,231
AE_FIRE_PT_02400,P144,OCCURRED_AT,43
AE_FIRE_PT_02401,P059,OCCURRED_AT,166
AE_FIRE_PT_02402,P333,OCCURRED_AT,376
AE_FIRE_PT_02403,P314,OCCURRED_AT,366
AE_FIRE_PT_02404,P429,OCCURRED_AT,76
AE_FIRE_PT_02405,P388,OCCURRED_AT,891
AE_FIRE_PT_02406,P624,OCCURRED_AT,864
AE_FIRE_PT_02407,P033,OCCURRED_AT,159
AE_FIRE_PT_02409,P953,OCCURRED_AT,294
AE_FIRE_PT_02410,P968,OCCURRED_AT,203
AE_FIRE_PT_02411,P302,OCCURRED_AT,120
AE_FIRE_PT_02412,P018,OCCURRED_AT,72
AE_FIRE_PT_02413,P068,OCCURRED_AT,707
AE_FIRE_PT_02414,P068,OCCURRED_AT,707
AE_FIRE_PT_02415,P071,OCCURRED_AT,33
AE_FIRE_PT_02416,P400,OCCURRED_AT,387
AE_FIRE_PT_02417,P759,OCCURRED_AT,9
AE_FIRE_PT_02419,P127,OCCURRED_AT,364
AE_FIRE_PT_02420,P070,OCCURRED_AT,10
AE_FIRE_PT_02421,P215,OCCURRED_AT,106
AE_FIRE_PT_02422,P938,OCCURRED_AT,875
AE_FIRE_PT_02423,P828,OCCURRED_AT,466
AE_FIRE_PT_02424,P063,OCCURRED_AT,98
AE_FIRE_PT_02425,P019,OCCURRED_AT,461
AE_FIRE_PT_02426,P387,OCCURRED_AT,215
AE_FIRE_PT_02427,P363,OCCURRED_AT,82
AE_FIRE_PT_02428,P680,OCCURRED_AT,514
AE_FIRE_PT_02429,P680,OCCURRED_AT,514
AE_FIRE_PT_02430,P680,OCCURRED_AT,514
AE_FIRE_PT_02431,P680,OCCURRED_AT,514
AE_FIRE_PT_02432,P680,OCCURRED_AT,514
AE_FIRE_PT_02433,P680,OCCURRED_AT,514
AE_FIRE_PT_02434,P680,OCCURRED_AT,514
AE_FIRE_PT_02435,P680,OCCURRED_AT,514
AE_FIRE_PT_02436,P736,OCCURRED_AT,446
AE_FIRE_PT_02437,P006,OCCURRED_AT,166
AE_FIRE_PT_02439,P215,OCCURRED_AT,64
AE_FIRE_PT_02440,P070,OCCURRED_AT,260
AE_FIRE_PT_02441,P583,OCCURRED_AT,622
AE_FIRE_PT_02442,P020,OCCURRED_AT,85
AE_FIRE_PT_02443,P053,OCCURRED_AT,455
AE_FIRE_PT_02445,P843,OCCURRED_AT,74
AE_FIRE_PT_02446,P065,OCCURRED_AT,37
AE_FIRE_PT_02447,P319,OCCURRED_AT,452
AE_FIRE_PT_02448,P040,OCCURRED_AT,34
AE_FIRE_PT_02449,P838,OCCURRED_AT,722
AE_FIRE_PT_02450,P161,OCCURRED_AT,211
AE_FIRE_PT_02451,P670,OCCURRED_AT,53
AE_FIRE_PT_02452,P173,OCCURRED_AT,202
AE_FIRE_PT_02453,P310,OCCURRED_AT,756
AE_FIRE_PT_02454,P389,OCCURRED_AT,757
AE_FIRE_PT_02455,P070,OCCURRED_AT,10
AE_FIRE_PT_02459,P043,OCCURRED_AT,717
AE_FIRE_PT_02460,P334,OCCURRED_AT,95
AE_FIRE_PT_02461,P1021,OCCURRED_AT,442
AE_FIRE_PT_02462,P601,OCCURRED_AT,118
AE_FIRE_PT_02463,P388,OCCURRED_AT,756
AE_FIRE_PT_02464,P144,OCCURRED_AT,203
AE_FIRE_PT_02466,P973,OCCURRED_AT,315
AE_FIRE_PT_02467,P677,OCCURRED_AT,508
AE_FIRE_PT_02468,P677,OCCURRED_AT,508
AE_FIRE_PT_02469,P468,OCCURRED_AT,585
AE_FIRE_PT_02470,P468,OCCURRED_AT,585
AE_FIRE_PT_02472,P325,OCCURRED_AT,501
AE_FIRE_PT_02473,P433,OCCURRED_AT,96
AE_FIRE_PT_02474,P433,OCCURRED_AT,96
AE_FIRE_PT_02475,P127,OCCURRED_AT,299
AE_FIRE_PT_02476,P592,OCCURRED_AT,662
AE_FIRE_PT_02477,P601,OCCURRED_AT,343
AE_FIRE_PT_02478,P144,OCCURRED_AT,12
AE_FIRE_PT_02480,P468,OCCURRED_AT,535
AE_FIRE_PT_02481,P529,OCCURRED_AT,116
AE_FIRE_PT_02482,P438,OCCURRED_AT,23
AE_FIRE_PT_02483,P551,OCCURRED_AT,463
AE_FIRE_PT_02484,P140,OCCURRED_AT,310
AE_FIRE_PT_02485,P229,OCCURRED_AT,207
AE_FIRE_PT_02486,P163,OCCURRED_AT,97
AE_FIRE_PT_02487,P124,OCCURRED_AT,222
AE_FIRE_PT_02488,P502,OCCURRED_AT,495
AE_FIRE_PT_02489,P502,OCCURRED_AT,495
AE_FIRE_PT_02490,P502,OCCURRED_AT,495
AE_FIRE_PT_02491,P113,OCCURRED_AT,67
AE_FIRE_PT_02492,P053,OCCURRED_AT,497
AE_FIRE_PT_02493,P740,OCCURRED_AT,246
AE_FIRE_PT_02496,P142,OCCURRED_AT,678
AE_FIRE_PT_02497,P033,OCCURRED_AT,107
AE_FIRE_PT_02498,P070,OCCURRED_AT,216
AE_FIRE_PT_02499,P259,OCCURRED_AT,300
AE_FIRE_PT_02500,P907,OCCURRED_AT,151
AE_FIRE_PT_02501,P729,OCCURRED_AT,353
AE_FIRE_PT_02502,P729,OCCURRED_AT,372
AE_FIRE_PT_02503,P400,OCCURRED_AT,370
AE_FIRE_PT_02504,P162,OCCURRED_AT,84
AE_FIRE_PT_02505,P043,OCCURRED_AT,60
AE_FIRE_PT_02506,P043,OCCURRED_AT,60
AE_FIRE_PT_02507,P726,OCCURRED_AT,402
AE_FIRE_PT_02508,P471,OCCURRED_AT,214
AE_FIRE_PT_02509,P165,OCCURRED_AT,20
AE_FIRE_PT_02510,P732,OCCURRED_AT,408
AE_FIRE_PT_02511,P319,OCCURRED_AT,452
AE_FIRE_PT_02513,P124,OCCURRED_AT,88
AE_FIRE_PT_02514,P171,OCCURRED_AT,769
AE_FIRE_PT_02515,P006,OCCURRED_AT,213
AE_FIRE_PT_02516,P171,OCCURRED_AT,736
AE_FIRE_PT_02517,P493,OCCURRED_AT,330
AE_FIRE_PT_02518,P340,OCCURRED_AT,869
AE_FIRE_PT_02519,P381,OCCURRED_AT,266
AE_FIRE_PT_02523,P171,OCCURRED_AT,310
AE_FIRE_PT_02525,P333,OCCURRED_AT,510
AE_FIRE_PT_02526,P122,OCCURRED_AT,121
AE_FIRE_PT_02527,P005,OCCURRED_AT,581
AE_FIRE_PT_02528,P057,OCCURRED_AT,60
AE_FIRE_PT_02529,P730,OCCURRED_AT,24
AE_FIRE_PT_02530,P171,OCCURRED_AT,117
AE_FIRE_PT_02531,P482,OCCURRED_AT,255
AE_FIRE_PT_02532,P482,OCCURRED_AT,255
AE_FIRE_PT_02533,P482,OCCURRED_AT,255
AE_FIRE_PT_02534,P482,OCCURRED_AT,255
AE_FIRE_PT_02535,P878,OCCURRED_AT,915
AE_FIRE_PT_02536,P086,OCCURRED_AT,285
AE_FIRE_PT_02537,P302,OCCURRED_AT,549
AE_FIRE_PT_02539,P042,OCCURRED_AT,121
AE_FIRE_PT_02540,P465,OCCURRED_AT,259
AE_FIRE_PT_02541,P070,OCCURRED_AT,111
AE_FIRE_PT_02542,P899,OCCURRED_AT,852
AE_FIRE_PT_02543,P076,OCCURRED_AT,557
AE_FIRE_PT_02545,P195,OCCURRED_AT,501
AE_FIRE_PT_02546,P040,OCCURRED_AT,53
AE_FIRE_PT_02547,P280,OCCURRED_AT,281
AE_FIRE_PT_02548,P143,OCCURRED_AT,302
AE_FIRE_PT_02549,P424,OCCURRED_AT,409
AE_FIRE_PT_02550,P005,OCCURRED_AT,281
AE_FIRE_PT_02551,P042,OCCURRED_AT,110
AE_FIRE_PT_02552,P032,OCCURRED_AT,132
AE_FIRE_PT_02553,P991,OCCURRED_AT,748
AE_FIRE_PT_02554,P991,OCCURRED_AT,748
AE_FIRE_PT_02555,P756,OCCURRED_AT,163
AE_FIRE_PT_02556,P040,OCCURRED_AT,234
AE_FIRE_PT_02557,P165,OCCURRED_AT,267
AE_FIRE_PT_02558,P593,OCCURRED_AT,691
AE_FIRE_PT_02559,P896,OCCURRED_AT,221
AE_FIRE_PT_02560,P147,OCCURRED_AT,287
AE_FIRE_PT_02561,P392,OCCURRED_AT,873
AE_FIRE_PT_02562,P986,OCCURRED_AT,0
AE_FIRE_PT_02563,P627,OCCURRED_AT,528
AE_FIRE_PT_02564,P053,OCCURRED_AT,55
AE_FIRE_PT_02565,P722,OCCURRED_AT,646
AE_FIRE_PT_02566,P252,OCCURRED_AT,306
AE_FIRE_PT_02567,P633,OCCURRED_AT,995
AE_FIRE_PT_02568,P633,OCCURRED_AT,995
AE_FIRE_PT_02569,P070,OCCURRED_AT,216
AE_FIRE_PT_02570,P648,OCCURRED_AT,625
AE_FIRE_PT_02571,P977,OCCURRED_AT,326
AE_FIRE_PT_02572,P977,OCCURRED_AT,326
AE_FIRE_PT_02573,P977,OCCURRED_AT,326
AE_FIRE_PT_02574,P271,OCCURRED_AT,856
AE_FIRE_PT_02575,P271,OCCURRED_AT,856
AE_FIRE_PT_02576,P271,OCCURRED_AT,856
AE_FIRE_PT_02577,P279,OCCURRED_AT,353
AE_FIRE_PT_02578,P001,OCCURRED_AT,824
AE_FIRE_PT_02579,P699,OCCURRED_AT,175
AE_FIRE_PT_02580,P014,OCCURRED_AT,121
AE_FIRE_PT_02581,P014,OCCURRED_AT,121
AE_FIRE_PT_02582,P271,OCCURRED_AT,464
AE_FIRE_PT_02583,P029,OCCURRED_AT,716
AE_FIRE_PT_02584,P168,OCCURRED_AT,75
AE_FIRE_PT_02585,P196,OCCURRED_AT,482
AE_FIRE_PT_02586,P336,OCCURRED_AT,590
AE_FIRE_PT_02587,P336,OCCURRED_AT,590
AE_FIRE_PT_02588,P336,OCCURRED_AT,590
AE_FIRE_PT_02589,P336,OCCURRED_AT,590
AE_FIRE_PT_02590,P260,OCCURRED_AT,4
AE_FIRE_PT_02591,P301,OCCURRED_AT,251
AE_FIRE_PT_02592,P214,OCCURRED_AT,157
AE_FIRE_PT_02593,P194,OCCURRED_AT,194
AE_FIRE_PT_02596,P247,OCCURRED_AT,218
AE_FIRE_PT_02597,P905,OCCURRED_AT,338
AE_FIRE_PT_02598,P301,OCCURRED_AT,352
AE_FIRE_PT_02599,P042,OCCURRED_AT,251
AE_FIRE_PT_02600,P360,OCCURRED_AT,192
AE_FIRE_PT_02601,P333,OCCURRED_AT,229
AE_FIRE_PT_02603,P809,OCCURRED_AT,520
AE_FIRE_PT_02604,P704,OCCURRED_AT,230
AE_FIRE_PT_02606,P406,OCCURRED_AT,381
AE_FIRE_PT_02607,P328,OCCURRED_AT,917
AE_FIRE_PT_02608,P406,OCCURRED_AT,261
AE_FIRE_PT_02610,P098,OCCURRED_AT,71
AE_FIRE_PT_02611,P165,OCCURRED_AT,20
AE_FIRE_PT_02612,P430,OCCURRED_AT,473
AE_FIRE_PT_02613,P430,OCCURRED_AT,473
AE_FIRE_PT_02614,P1008,OCCURRED_AT,51
AE_FIRE_PT_02615,P108,OCCURRED_AT,303
AE_FIRE_PT_02616,P037,OCCURRED_AT,46
AE_FIRE_PT_02617,P544,OCCURRED_AT,105
AE_FIRE_PT_02618,P398,OCCURRED_AT,75
AE_FIRE_PT_02619,P318,OCCURRED_AT,338
AE_FIRE_PT_02620,P155,OCCURRED_AT,206
AE_FIRE_PT_02621,P969,OCCURRED_AT,263
AE_FIRE_PT_02622,P006,OCCURRED_AT,216
AE_FIRE_PT_02623,P171,OCCURRED_AT,211
AE_FIRE_PT_02624,P291,OCCURRED_AT,187
AE_FIRE_PT_02625,P178,OCCURRED_AT,138
AE_FIRE_PT_02626,P653,OCCURRED_AT,289
AE_FIRE_PT_02627,P929,OCCURRED_AT,762
AE_FIRE_PT_02628,P314,OCCURRED_AT,415
AE_FIRE_PT_02629,P237,OCCURRED_AT,248
AE_FIRE_PT_02630,P960,OCCURRED_AT,475
AE_FIRE_PT_02631,P819,OCCURRED_AT,463
AE_FIRE_PT_02632,P701,OCCURRED_AT,144
AE_FIRE_PT_02633,P636,OCCURRED_AT,226
AE_FIRE_PT_02634,P280,OCCURRED_AT,35
AE_FIRE_PT_02635,P270,OCCURRED_AT,143
AE_FIRE_PT_02636,P415,OCCURRED_AT,8
AE_FIRE_PT_02637,P415,OCCURRED_AT,8
AE_FIRE_PT_02638,P612,OCCURRED_AT,648
AE_FIRE_PT_02639,P612,OCCURRED_AT,648
AE_FIRE_PT_02640,P612,OCCURRED_AT,648
AE_FIRE_PT_02641,P699,OCCURRED_AT,160
AE_FIRE_PT_02642,P319,OCCURRED_AT,466
AE_FIRE_PT_02643,P788,OCCURRED_AT,776
AE_FIRE_PT_02644,P406,OCCURRED_AT,362
AE_FIRE_PT_02646,P966,OCCURRED_AT,15
AE_FIRE_PT_02647,P392,OCCURRED_AT,913
AE_FIRE_PT_02648,P731,OCCURRED_AT,507
AE_FIRE_PT_02649,P757,OCCURRED_AT,859
AE_FIRE_PT_02650,P388,OCCURRED_AT,849
AE_FIRE_PT_02651,P125,OCCURRED_AT,164
AE_FIRE_PT_02652,P389,OCCURRED_AT,267
AE_FIRE_PT_02653,P282,OCCURRED_AT,351
AE_FIRE_PT_02654,P132,OCCURRED_AT,41
AE_FIRE_PT_02655,P694,OCCURRED_AT,625
AE_FIRE_PT_02656,P941,OCCURRED_AT,494
AE_FIRE_PT_02657,P361,OCCURRED_AT,199
AE_FIRE_PT_02658,P975,OCCURRED_AT,633
AE_FIRE_PT_02659,P143,OCCURRED_AT,131
AE_FIRE_PT_02660,P132,OCCURRED_AT,164
AE_FIRE_PT_02661,P944,OCCURRED_AT,930
AE_FIRE_PT_02662,P1021,OCCURRED_AT,356
AE_FIRE_PT_02663,P1021,OCCURRED_AT,356
AE_FIRE_PT_02664,P998,OCCURRED_AT,543
AE_FIRE_PT_02665,P1021,OCCURRED_AT,348
AE_FIRE_PT_02666,P197,OCCURRED_AT,213
AE_FIRE_PT_02667,P283,OCCURRED_AT,564
AE_FIRE_PT_02668,P283,OCCURRED_AT,564
AE_FIRE_PT_02669,P283,OCCURRED_AT,564
AE_FIRE_PT_02670,P283,OCCURRED_AT,564
AE_FIRE_PT_02671,P059,OCCURRED_AT,190
AE_FIRE_PT_02672,P437,OCCURRED_AT,540
AE_FIRE_PT_02673,P570,OCCURRED_AT,731
AE_FIRE_PT_02674,P053,OCCURRED_AT,684
AE_FIRE_PT_02675,P053,OCCURRED_AT,684
AE_FIRE_PT_02676,P053,OCCURRED_AT,684
AE_FIRE_PT_02677,P053,OCCURRED_AT,684
AE_FIRE_PT_02678,P448,OCCURRED_AT,123
AE_FIRE_PT_02679,P448,OCCURRED_AT,123
AE_FIRE_PT_02680,P188,OCCURRED_AT,497
AE_FIRE_PT_02681,P692,OCCURRED_AT,143
AE_FIRE_PT_02682,P692,OCCURRED_AT,143
AE_FIRE_PT_02683,P040,OCCURRED_AT,192
AE_FIRE_PT_02684,P219,OCCURRED_AT,527
AE_FIRE_PT_02685,P060,OCCURRED_AT,742
AE_FIRE_PT_02686,P701,OCCURRED_AT,338
AE_FIRE_PT_02687,P122,OCCURRED_AT,249
AE_FIRE_PT_02689,P755,OCCURRED_AT,873
AE_FIRE_PT_02690,P755,OCCURRED_AT,873
AE_FIRE_PT_02691,P755,OCCURRED_AT,873
AE_FIRE_PT_02692,P755,OCCURRED_AT,873
AE_FIRE_PT_02693,P999,OCCURRED_AT,298
AE_FIRE_PT_02694,P171,OCCURRED_AT,764
AE_FIRE_PT_02695,P240,OCCURRED_AT,382
AE_FIRE_PT_02697,P726,OCCURRED_AT,765
AE_FIRE_PT_02698,P726,OCCURRED_AT,765
AE_FIRE_PT_02699,P726,OCCURRED_AT,765
